"","Date","cityName","confirmedCount","curedCount","deadCount","index","NumNewCases","NumNewDeaths","NumNewRecovery"
"9908",2020-02-17,"Longnan",4,3,0,14,0,0,0
"9909",2020-02-18,"Longnan",4,4,0,15,0,0,1
"9910",2020-02-19,"Longnan",4,4,0,16,0,0,0
"9911",2020-02-20,"Longnan",4,4,0,17,0,0,0
"9912",2020-02-21,"Longnan",4,4,0,18,0,0,0
"9913",2020-02-22,"Longnan",4,4,0,19,0,0,0
"9914",2020-02-23,"Longnan",4,4,0,20,0,0,0
"9915",2020-02-24,"Longnan",4,4,0,21,0,0,0
"9916",2020-02-25,"Longnan",4,4,0,22,0,0,0
"9917",2020-02-26,"Longnan",4,4,0,23,0,0,0
"9918",2020-02-27,"Longnan",4,4,0,24,0,0,0
"9919",2020-02-28,"Longnan",4,4,0,25,0,0,0
"9920",2020-02-29,"Longnan",4,4,0,26,0,0,0
"9921",2020-03-01,"Longnan",4,4,0,27,0,0,0
"9922",2020-03-02,"Longnan",4,4,0,28,0,0,0
"9923",2020-03-03,"Longnan",4,4,0,29,0,0,0
"9924",2020-03-04,"Longnan",4,4,0,30,0,0,0
"9925",2020-03-05,"Longnan",4,4,0,31,0,0,0
"9926",2020-03-06,"Longnan",4,4,0,32,0,0,0
"9927",2020-03-07,"Longnan",4,4,0,33,0,0,0
"9928",2020-03-08,"Longnan",4,4,0,34,0,0,0
"9929",2020-03-09,"Longnan",4,4,0,35,0,0,0
"9930",2020-03-10,"Longnan",4,4,0,36,0,0,0
"9931",2020-03-11,"Longnan",4,4,0,37,0,0,0
"9932",2020-03-12,"Longnan",4,4,0,38,0,0,0
"9933",2020-03-13,"Longnan",4,4,0,39,0,0,0
"9934",2020-03-14,"Longnan",4,4,0,40,0,0,0
"9935",2020-03-15,"Longnan",4,4,0,41,0,0,0
"9936",2020-03-16,"Longnan",4,4,0,42,0,0,0
"9937",2020-03-17,"Longnan",4,4,0,43,0,0,0
"9938",2020-03-18,"Longnan",4,4,0,44,0,0,0
"9939",2020-03-19,"Longnan",4,4,0,45,0,0,0
"9940",2020-03-20,"Longnan",4,4,0,46,0,0,0
"9941",2020-03-21,"Longnan",4,4,0,47,0,0,0
"9942",2020-03-22,"Longnan",4,4,0,48,0,0,0
"9943",2020-03-23,"Longnan",4,4,0,49,0,0,0
"9944",2020-03-24,"Longnan",4,4,0,50,0,0,0
"9945",2020-03-25,"Longnan",4,4,0,51,0,0,0
"9946",2020-02-04,"Longyan",2,0,0,1,2,0,0
"9947",2020-02-05,"Longyan",2,0,0,2,0,0,0
"9948",2020-02-06,"Longyan",2,0,0,3,0,0,0
"9949",2020-02-07,"Longyan",4,0,0,4,2,0,0
"9950",2020-02-08,"Longyan",5,0,0,5,1,0,0
"9951",2020-02-09,"Longyan",6,1,0,6,1,0,1
"9952",2020-02-10,"Longyan",6,1,0,7,0,0,0
"9953",2020-02-11,"Longyan",6,1,0,8,0,0,0
"9954",2020-02-12,"Longyan",6,1,0,9,0,0,0
"9955",2020-02-13,"Longyan",6,1,0,10,0,0,0
"9956",2020-02-14,"Longyan",6,1,0,11,0,0,0
"9957",2020-02-15,"Longyan",6,1,0,12,0,0,0
"9958",2020-02-16,"Longyan",6,1,0,13,0,0,0
"9959",2020-02-17,"Longyan",6,1,0,14,0,0,0
"9960",2020-02-18,"Longyan",6,1,0,15,0,0,0
"9961",2020-02-19,"Longyan",6,1,0,16,0,0,0
"9962",2020-02-20,"Longyan",6,1,0,17,0,0,0
"9963",2020-02-21,"Longyan",6,3,0,18,0,0,2
"9964",2020-02-22,"Longyan",6,3,0,19,0,0,0
"9965",2020-02-23,"Longyan",6,4,0,20,0,0,1
"9966",2020-02-24,"Longyan",6,4,0,21,0,0,0
"9967",2020-02-25,"Longyan",6,5,0,22,0,0,1
"9968",2020-02-26,"Longyan",6,6,0,23,0,0,1
"9969",2020-02-27,"Longyan",6,6,0,24,0,0,0
"9970",2020-02-28,"Longyan",6,6,0,25,0,0,0
"9971",2020-02-29,"Longyan",6,6,0,26,0,0,0
"9972",2020-03-01,"Longyan",6,6,0,27,0,0,0
"9973",2020-03-02,"Longyan",6,6,0,28,0,0,0
"9974",2020-03-03,"Longyan",6,6,0,29,0,0,0
"9975",2020-03-04,"Longyan",6,6,0,30,0,0,0
"9976",2020-03-05,"Longyan",6,6,0,31,0,0,0
"9977",2020-03-06,"Longyan",6,6,0,32,0,0,0
"9978",2020-03-07,"Longyan",6,6,0,33,0,0,0
"9979",2020-03-08,"Longyan",6,6,0,34,0,0,0
"9980",2020-03-09,"Longyan",6,6,0,35,0,0,0
"9981",2020-03-10,"Longyan",6,6,0,36,0,0,0
"9982",2020-03-11,"Longyan",6,6,0,37,0,0,0
"9983",2020-03-12,"Longyan",6,6,0,38,0,0,0
"9984",2020-03-13,"Longyan",6,6,0,39,0,0,0
"9985",2020-03-14,"Longyan",6,6,0,40,0,0,0
"9986",2020-03-15,"Longyan",6,6,0,41,0,0,0
"9987",2020-03-16,"Longyan",6,6,0,42,0,0,0
"9988",2020-03-17,"Longyan",6,6,0,43,0,0,0
"9989",2020-03-18,"Longyan",6,6,0,44,0,0,0
"9990",2020-03-19,"Longyan",6,6,0,45,0,0,0
"9991",2020-03-20,"Longyan",6,6,0,46,0,0,0
"9992",2020-03-21,"Longyan",6,6,0,47,0,0,0
"9993",2020-03-22,"Longyan",6,6,0,48,0,0,0
"9994",2020-03-23,"Longyan",6,6,0,49,0,0,0
"9995",2020-03-24,"Longyan",6,6,0,50,0,0,0
"9996",2020-03-25,"Longyan",6,6,0,51,0,0,0
"9997",2020-02-04,"Lou Di",40,3,0,1,40,0,3
"9998",2020-02-05,"Lou Di",45,3,0,2,5,0,0
"9999",2020-02-06,"Lou Di",51,3,0,3,6,0,0
"10000",2020-02-07,"Lou Di",53,4,0,4,2,0,1
"10001",2020-02-08,"Lou Di",59,8,0,5,6,0,4
"10002",2020-02-09,"Lou Di",64,8,0,6,5,0,0
"10003",2020-02-10,"Lou Di",66,8,0,7,2,0,0
"10004",2020-02-11,"Lou Di",69,12,0,8,3,0,4
"10005",2020-02-12,"Loudi",69,18,0,1,69,0,18
"10006",2020-02-13,"Loudi",72,22,0,2,3,0,4
"10007",2020-02-14,"Loudi",73,25,0,3,1,0,3
"10008",2020-02-15,"Loudi",75,29,0,4,2,0,4
"10009",2020-02-16,"Loudi",75,34,0,5,0,0,5
"10010",2020-02-17,"Loudi",76,35,0,6,1,0,1
"10011",2020-02-18,"Loudi",76,40,0,7,0,0,5
"10012",2020-02-19,"Loudi",76,47,0,8,0,0,7
"10013",2020-02-20,"Loudi",76,51,0,9,0,0,4
"10014",2020-02-21,"Loudi",76,54,0,10,0,0,3
"10015",2020-02-22,"Loudi",76,55,0,11,0,0,1
"10016",2020-02-23,"Loudi",76,54,0,12,0,0,-1
"10017",2020-02-24,"Loudi",76,55,0,13,0,0,1
"10018",2020-02-25,"Loudi",76,56,0,14,0,0,1
"10019",2020-02-26,"Loudi",76,57,0,15,0,0,1
"10020",2020-02-27,"Loudi",76,58,0,16,0,0,1
"10021",2020-02-28,"Loudi",76,60,0,17,0,0,2
"10022",2020-02-29,"Loudi",76,60,0,18,0,0,0
"10023",2020-03-01,"Loudi",76,62,0,19,0,0,2
"10024",2020-03-02,"Loudi",76,62,0,20,0,0,0
"10025",2020-03-03,"Loudi",76,66,0,21,0,0,4
"10026",2020-03-04,"Loudi",76,67,0,22,0,0,1
"10027",2020-03-05,"Loudi",76,68,0,23,0,0,1
"10028",2020-03-06,"Loudi",76,70,0,24,0,0,2
"10029",2020-03-07,"Loudi",76,71,0,25,0,0,1
"10030",2020-03-08,"Loudi",76,71,0,26,0,0,0
"10031",2020-03-09,"Loudi",76,74,0,27,0,0,3
"10032",2020-03-10,"Loudi",76,74,0,28,0,0,0
"10033",2020-03-11,"Loudi",76,74,0,29,0,0,0
"10034",2020-03-12,"Loudi",76,74,0,30,0,0,0
"10035",2020-03-13,"Loudi",76,75,0,31,0,0,1
"10036",2020-03-14,"Loudi",76,76,0,32,0,0,1
"10037",2020-03-15,"Loudi",76,76,0,33,0,0,0
"10038",2020-03-16,"Loudi",76,76,0,34,0,0,0
"10039",2020-03-17,"Loudi",76,76,0,35,0,0,0
"10040",2020-03-18,"Loudi",76,76,0,36,0,0,0
"10041",2020-03-19,"Loudi",76,76,0,37,0,0,0
"10042",2020-03-20,"Loudi",76,76,0,38,0,0,0
"10043",2020-03-21,"Loudi",76,76,0,39,0,0,0
"10044",2020-03-22,"Loudi",76,76,0,40,0,0,0
"10045",2020-03-23,"Loudi",76,76,0,41,0,0,0
"10046",2020-03-24,"Loudi",76,76,0,42,0,0,0
"10047",2020-03-25,"Loudi",76,76,0,43,0,0,0
"10048",2020-02-04,"Lu'an",30,1,0,1,30,0,1
"10049",2020-02-05,"Lu'an",34,1,0,2,4,0,0
"10050",2020-02-06,"Lu'an",36,1,0,3,2,0,0
"10051",2020-02-07,"Lu'an",41,1,0,4,5,0,0
"10052",2020-02-08,"Lu'an",51,2,0,5,10,0,1
"10053",2020-02-09,"Lu'an",54,2,0,6,3,0,0
"10054",2020-02-10,"Lu'an",57,3,0,7,3,0,1
"10055",2020-02-11,"Lu'an",59,3,0,8,2,0,0
"10056",2020-02-12,"Lu'an",59,3,0,9,0,0,0
"10057",2020-02-13,"Lu'an",60,3,0,10,1,0,0
"10058",2020-02-14,"Lu'an",61,8,0,11,1,0,5
"10059",2020-02-15,"Lu'an",63,15,0,12,2,0,7
"10060",2020-02-16,"Lu'an",65,15,0,13,2,0,0
"10061",2020-02-17,"Lu'an",68,21,0,14,3,0,6
"10062",2020-02-18,"Lu'an",68,23,0,15,0,0,2
"10063",2020-02-19,"Lu'an",69,30,0,16,1,0,7
"10064",2020-02-20,"Lu'an",69,30,0,17,0,0,0
"10065",2020-02-21,"Lu'an",69,35,0,18,0,0,5
"10066",2020-02-22,"Lu'an",69,39,0,19,0,0,4
"10067",2020-02-23,"Lu'an",69,43,0,20,0,0,4
"10068",2020-02-24,"Lu'an",69,44,0,21,0,0,1
"10069",2020-02-25,"Lu'an",69,45,0,22,0,0,1
"10070",2020-02-26,"Lu'an",69,46,0,23,0,0,1
"10071",2020-02-27,"Lu'an",69,48,0,24,0,0,2
"10072",2020-02-28,"Lu'an",69,53,0,25,0,0,5
"10073",2020-02-29,"Lu'an",69,57,0,26,0,0,4
"10074",2020-03-01,"Lu'an",69,57,0,27,0,0,0
"10075",2020-03-02,"Lu'an",69,63,0,28,0,0,6
"10076",2020-03-03,"Lu'an",69,69,0,29,0,0,6
"10077",2020-03-04,"Lu'an",69,69,0,30,0,0,0
"10078",2020-03-05,"Lu'an",69,69,0,31,0,0,0
"10079",2020-03-06,"Lu'an",69,69,0,32,0,0,0
"10080",2020-03-07,"Lu'an",69,69,0,33,0,0,0
"10081",2020-03-08,"Lu'an",69,69,0,34,0,0,0
"10082",2020-03-09,"Lu'an",69,69,0,35,0,0,0
"10083",2020-03-10,"Lu'an",69,69,0,36,0,0,0
"10084",2020-03-11,"Lu'an",69,69,0,37,0,0,0
"10085",2020-03-12,"Lu'an",69,69,0,38,0,0,0
"10086",2020-03-13,"Lu'an",69,69,0,39,0,0,0
"10087",2020-03-14,"Lu'an",69,69,0,40,0,0,0
"10088",2020-03-15,"Lu'an",69,69,0,41,0,0,0
"10089",2020-03-16,"Lu'an",69,69,0,42,0,0,0
"10090",2020-03-17,"Lu'an",69,69,0,43,0,0,0
"10091",2020-03-18,"Lu'an",69,69,0,44,0,0,0
"10092",2020-03-19,"Lu'an",69,69,0,45,0,0,0
"10093",2020-03-20,"Lu'an",69,69,0,46,0,0,0
"10094",2020-03-21,"Lu'an",69,69,0,47,0,0,0
"10095",2020-03-22,"Lu'an",69,69,0,48,0,0,0
"10096",2020-03-23,"Lu'an",69,69,0,49,0,0,0
"10097",2020-03-24,"Lu'an",69,69,0,50,0,0,0
"10098",2020-03-25,"Lu'an",69,69,0,51,0,0,0
"10099",2020-02-04,"Lu Liang",5,0,0,1,5,0,0
"10100",2020-02-05,"Lu Liang",5,1,0,2,0,0,1
"10101",2020-02-06,"Lu Liang",6,3,0,3,1,0,2
"10102",2020-02-07,"Lu Liang",6,3,0,4,0,0,0
"10103",2020-02-08,"Lu Liang",6,3,0,5,0,0,0
"10104",2020-02-09,"Lu Liang",6,3,0,6,0,0,0
"10105",2020-02-10,"Lu Liang",6,3,0,7,0,0,0
"10106",2020-02-11,"Lu Liang",6,5,0,8,0,0,2
"10107",2020-02-12,"Lu Liang",6,5,0,9,0,0,0
"10108",2020-02-13,"Lu Liang",6,5,0,10,0,0,0
"10109",2020-02-14,"Lu Liang",6,5,0,11,0,0,0
"10110",2020-02-15,"Lu Liang",6,6,0,12,0,0,1
"10111",2020-02-16,"Lu Liang",6,6,0,13,0,0,0
"10112",2020-02-17,"Lu Liang",6,6,0,14,0,0,0
"10113",2020-02-18,"Lu Liang",6,6,0,15,0,0,0
"10114",2020-02-19,"Lu Liang",6,6,0,16,0,0,0
"10115",2020-02-20,"Lu Liang",6,6,0,17,0,0,0
"10116",2020-02-21,"Lu Liang",6,6,0,18,0,0,0
"10117",2020-02-22,"Lu Liang",6,6,0,19,0,0,0
"10118",2020-02-23,"Lu Liang",6,6,0,20,0,0,0
"10119",2020-02-24,"Lu Liang",6,6,0,21,0,0,0
"10120",2020-02-25,"Lu Liang",6,6,0,22,0,0,0
"10121",2020-02-26,"Lu Liang",6,6,0,23,0,0,0
"10122",2020-02-27,"Lu Liang",6,6,0,24,0,0,0
"10123",2020-02-28,"Lu Liang",6,6,0,25,0,0,0
"10124",2020-02-29,"Lu Liang",6,6,0,26,0,0,0
"10125",2020-03-01,"Lu Liang",6,6,0,27,0,0,0
"10126",2020-03-02,"Lu Liang",6,6,0,28,0,0,0
"10127",2020-03-03,"Lu Liang",6,6,0,29,0,0,0
"10128",2020-03-04,"Lu Liang",6,6,0,30,0,0,0
"10129",2020-03-05,"Lu Liang",6,6,0,31,0,0,0
"10130",2020-03-06,"Lu Liang",6,6,0,32,0,0,0
"10131",2020-03-07,"Lu Liang",6,6,0,33,0,0,0
"10132",2020-03-08,"Lu Liang",6,6,0,34,0,0,0
"10133",2020-03-09,"Lu Liang",6,6,0,35,0,0,0
"10134",2020-03-10,"Lu Liang",6,6,0,36,0,0,0
"10135",2020-03-11,"Lu Liang",6,6,0,37,0,0,0
"10136",2020-03-12,"Lu Liang",6,6,0,38,0,0,0
"10137",2020-03-13,"Lu Liang",6,6,0,39,0,0,0
"10138",2020-03-14,"Lu Liang",6,6,0,40,0,0,0
"10139",2020-03-15,"Lu Liang",6,6,0,41,0,0,0
"10140",2020-03-16,"Lu Liang",6,6,0,42,0,0,0
"10141",2020-03-17,"Lu Liang",6,6,0,43,0,0,0
"10142",2020-03-18,"Lu Liang",6,6,0,44,0,0,0
"10143",2020-03-19,"Lu Liang",6,6,0,45,0,0,0
"10144",2020-03-20,"Lu Liang",6,6,0,46,0,0,0
"10145",2020-03-21,"Lu Liang",6,6,0,47,0,0,0
"10146",2020-03-22,"Lu Liang",6,6,0,48,0,0,0
"10147",2020-03-23,"Lu Liang",6,6,0,49,0,0,0
"10148",2020-03-24,"Lu Liang",6,6,0,50,0,0,0
"10149",2020-03-25,"Lu Liang",6,6,0,51,0,0,0
"10150",2020-02-04,"Luohe",23,0,0,1,23,0,0
"10151",2020-02-05,"Luohe",24,1,0,2,1,0,1
"10152",2020-02-06,"Luohe",26,1,0,3,2,0,0
"10153",2020-02-07,"Luohe",26,4,0,4,0,0,3
"10154",2020-02-08,"Luohe",29,4,0,5,3,0,0
"10155",2020-02-09,"Luohe",30,5,0,6,1,0,1
"10156",2020-02-10,"Luohe",30,6,0,7,0,0,1
"10157",2020-02-11,"Luohe",31,6,0,8,1,0,0
"10158",2020-02-12,"Luohe",33,6,0,9,2,0,0
"10159",2020-02-13,"Luohe",33,6,0,10,0,0,0
"10160",2020-02-14,"Luohe",33,9,0,11,0,0,3
"10161",2020-02-15,"Luohe",34,9,0,12,1,0,0
"10162",2020-02-16,"Luohe",34,12,0,13,0,0,3
"10163",2020-02-17,"Luohe",34,12,0,14,0,0,0
"10164",2020-02-18,"Luohe",34,13,0,15,0,0,1
"10165",2020-02-19,"Luohe",34,14,0,16,0,0,1
"10166",2020-02-20,"Luohe",35,21,0,17,1,0,7
"10167",2020-02-21,"Luohe",35,22,0,18,0,0,1
"10168",2020-02-22,"Luohe",35,22,0,19,0,0,0
"10169",2020-02-23,"Luohe",35,22,0,20,0,0,0
"10170",2020-02-24,"Luohe",35,23,0,21,0,0,1
"10171",2020-02-25,"Luohe",35,23,0,22,0,0,0
"10172",2020-02-26,"Luohe",35,25,0,23,0,0,2
"10173",2020-02-27,"Luohe",35,27,0,24,0,0,2
"10174",2020-02-28,"Luohe",35,28,0,25,0,0,1
"10175",2020-02-29,"Luohe",35,30,0,26,0,0,2
"10176",2020-03-01,"Luohe",35,33,0,27,0,0,3
"10177",2020-03-02,"Luohe",35,33,0,28,0,0,0
"10178",2020-03-03,"Luohe",35,35,0,29,0,0,2
"10179",2020-03-04,"Luohe",35,35,0,30,0,0,0
"10180",2020-03-05,"Luohe",35,35,0,31,0,0,0
"10181",2020-03-06,"Luohe",35,35,0,32,0,0,0
"10182",2020-03-07,"Luohe",35,35,0,33,0,0,0
"10183",2020-03-08,"Luohe",35,35,0,34,0,0,0
"10184",2020-03-09,"Luohe",35,35,0,35,0,0,0
"10185",2020-03-10,"Luohe",35,35,0,36,0,0,0
"10186",2020-03-11,"Luohe",35,35,0,37,0,0,0
"10187",2020-03-12,"Luohe",35,35,0,38,0,0,0
"10188",2020-03-13,"Luohe",35,35,0,39,0,0,0
"10189",2020-03-14,"Luohe",35,35,0,40,0,0,0
"10190",2020-03-15,"Luohe",35,35,0,41,0,0,0
"10191",2020-03-16,"Luohe",35,35,0,42,0,0,0
"10192",2020-03-17,"Luohe",35,35,0,43,0,0,0
"10193",2020-03-18,"Luohe",35,35,0,44,0,0,0
"10194",2020-03-19,"Luohe",35,35,0,45,0,0,0
"10195",2020-03-20,"Luohe",35,35,0,46,0,0,0
"10196",2020-03-21,"Luohe",35,35,0,47,0,0,0
"10197",2020-03-22,"Luohe",35,35,0,48,0,0,0
"10198",2020-03-23,"Luohe",35,35,0,49,0,0,0
"10199",2020-03-24,"Luohe",35,35,0,50,0,0,0
"10200",2020-03-25,"Luohe",35,35,0,51,0,0,0
"10201",2020-02-04,"Luoyang",12,1,0,1,12,0,1
"10202",2020-02-05,"Luoyang",17,1,0,2,5,0,0
"10203",2020-02-06,"Luoyang",21,1,0,3,4,0,0
"10204",2020-02-07,"Luoyang",24,2,0,4,3,0,1
"10205",2020-02-08,"Luoyang",25,2,0,5,1,0,0
"10206",2020-02-09,"Luoyang",25,2,0,6,0,0,0
"10207",2020-02-10,"Luoyang",27,2,0,7,2,0,0
"10208",2020-02-11,"Luoyang",28,2,0,8,1,0,0
"10209",2020-02-12,"Luoyang",29,4,0,9,1,0,2
"10210",2020-02-13,"Luoyang",30,4,0,10,1,0,0
"10211",2020-02-14,"Luoyang",30,8,0,11,0,0,4
"10212",2020-02-15,"Luoyang",31,9,0,12,1,0,1
"10213",2020-02-16,"Luoyang",31,11,0,13,0,0,2
"10214",2020-02-17,"Luoyang",31,11,0,14,0,0,0
"10215",2020-02-18,"Luoyang",31,12,1,15,0,1,1
"10216",2020-02-19,"Luoyang",31,13,1,16,0,0,1
"10217",2020-02-20,"Luoyang",31,15,1,17,0,0,2
"10218",2020-02-21,"Luoyang",31,16,1,18,0,0,1
"10219",2020-02-22,"Luoyang",31,18,1,19,0,0,2
"10220",2020-02-23,"Luoyang",31,18,1,20,0,0,0
"10221",2020-02-24,"Luoyang",31,18,1,21,0,0,0
"10222",2020-02-25,"Luoyang",31,21,1,22,0,0,3
"10223",2020-02-26,"Luoyang",31,24,1,23,0,0,3
"10224",2020-02-27,"Luoyang",31,26,1,24,0,0,2
"10225",2020-02-28,"Luoyang",31,26,1,25,0,0,0
"10226",2020-02-29,"Luoyang",31,27,1,26,0,0,1
"10227",2020-03-01,"Luoyang",31,30,1,27,0,0,3
"10228",2020-03-02,"Luoyang",31,30,1,28,0,0,0
"10229",2020-03-03,"Luoyang",31,30,1,29,0,0,0
"10230",2020-03-04,"Luoyang",31,30,1,30,0,0,0
"10231",2020-03-05,"Luoyang",31,30,1,31,0,0,0
"10232",2020-03-06,"Luoyang",31,30,1,32,0,0,0
"10233",2020-03-07,"Luoyang",31,30,1,33,0,0,0
"10234",2020-03-08,"Luoyang",31,30,1,34,0,0,0
"10235",2020-03-09,"Luoyang",31,30,1,35,0,0,0
"10236",2020-03-10,"Luoyang",31,30,1,36,0,0,0
"10237",2020-03-11,"Luoyang",31,30,1,37,0,0,0
"10238",2020-03-12,"Luoyang",31,30,1,38,0,0,0
"10239",2020-03-13,"Luoyang",31,30,1,39,0,0,0
"10240",2020-03-14,"Luoyang",31,30,1,40,0,0,0
"10241",2020-03-15,"Luoyang",31,30,1,41,0,0,0
"10242",2020-03-16,"Luoyang",31,30,1,42,0,0,0
"10243",2020-03-17,"Luoyang",31,30,1,43,0,0,0
"10244",2020-03-18,"Luoyang",31,30,1,44,0,0,0
"10245",2020-03-19,"Luoyang",31,30,1,45,0,0,0
"10246",2020-03-20,"Luoyang",31,30,1,46,0,0,0
"10247",2020-03-21,"Luoyang",31,30,1,47,0,0,0
"10248",2020-03-22,"Luoyang",31,30,1,48,0,0,0
"10249",2020-03-23,"Luoyang",31,30,1,49,0,0,0
"10250",2020-03-24,"Luoyang",31,30,1,50,0,0,0
"10251",2020-03-25,"Luoyang",31,30,1,51,0,0,0
"10252",2020-02-04,"Luzhou",113,4,0,1,113,0,4
"10253",2020-02-05,"Luzhou",128,7,0,2,15,0,3
"10254",2020-02-06,"Luzhou",139,13,0,3,11,0,6
"10255",2020-02-07,"Luzhou",151,16,0,4,12,0,3
"10256",2020-02-08,"Luzhou",162,20,0,5,11,0,4
"10257",2020-02-09,"Luzhou",172,21,0,6,10,0,1
"10258",2020-02-10,"Luzhou",179,31,0,7,7,0,10
"10259",2020-02-11,"Luzhou",187,33,0,8,8,0,2
"10260",2020-02-12,"Luzhou",202,39,0,9,15,0,6
"10261",2020-02-13,"Luzhou",206,47,0,10,4,0,8
"10262",2020-02-14,"Luzhou",213,60,0,11,7,0,13
"10263",2020-02-15,"Luzhou",214,67,0,12,1,0,7
"10264",2020-02-16,"Luzhou",215,78,0,13,1,0,11
"10265",2020-02-17,"Luzhou",215,88,0,14,0,0,10
"10266",2020-02-18,"Luzhou",215,102,0,15,0,0,14
"10267",2020-02-19,"Luzhou",216,118,0,16,1,0,16
"10268",2020-02-20,"Luzhou",220,129,0,17,4,0,11
"10269",2020-02-21,"Luzhou",213,135,0,18,-7,0,6
"10270",2020-02-22,"Luzhou",213,140,0,19,0,0,5
"10271",2020-02-23,"Luzhou",213,149,0,20,0,0,9
"10272",2020-02-24,"Luzhou",213,153,1,21,0,1,4
"10273",2020-02-25,"Luzhou",213,161,1,22,0,0,8
"10274",2020-02-26,"Luzhou",213,171,1,23,0,0,10
"10275",2020-02-27,"Luzhou",213,185,1,24,0,0,14
"10276",2020-02-28,"Luzhou",213,186,1,25,0,0,1
"10277",2020-02-29,"Luzhou",213,191,1,26,0,0,5
"10278",2020-03-01,"Luzhou",213,193,1,27,0,0,2
"10279",2020-03-02,"Luzhou",213,197,1,28,0,0,4
"10280",2020-03-03,"Luzhou",213,199,1,29,0,0,2
"10281",2020-03-04,"Luzhou",213,200,1,30,0,0,1
"10282",2020-03-05,"Luzhou",213,202,1,31,0,0,2
"10283",2020-03-06,"Luzhou",213,207,1,32,0,0,5
"10284",2020-03-07,"Luzhou",213,208,1,33,0,0,1
"10285",2020-03-08,"Luzhou",213,210,1,34,0,0,2
"10286",2020-03-09,"Luzhou",213,210,1,35,0,0,0
"10287",2020-03-10,"Luzhou",213,210,1,36,0,0,0
"10288",2020-03-11,"Luzhou",213,210,1,37,0,0,0
"10289",2020-03-12,"Luzhou",213,211,1,38,0,0,1
"10290",2020-03-13,"Luzhou",213,211,1,39,0,0,0
"10291",2020-03-14,"Luzhou",213,211,1,40,0,0,0
"10292",2020-03-15,"Luzhou",213,211,1,41,0,0,0
"10293",2020-03-16,"Luzhou",213,211,1,42,0,0,0
"10294",2020-03-17,"Luzhou",213,211,1,43,0,0,0
"10295",2020-03-18,"Luzhou",213,212,1,44,0,0,1
"10296",2020-03-19,"Luzhou",213,212,1,45,0,0,0
"10297",2020-03-20,"Luzhou",213,212,1,46,0,0,0
"10298",2020-03-21,"Luzhou",213,212,1,47,0,0,0
"10299",2020-03-22,"Luzhou",213,212,1,48,0,0,0
"10300",2020-03-23,"Luzhou",213,212,1,49,0,0,0
"10301",2020-03-24,"Luzhou",213,212,1,50,0,0,0
"10302",2020-03-25,"Luzhou",213,212,1,51,0,0,0
"10303",2020-02-04,"Maanshan",28,1,0,1,28,0,1
"10304",2020-02-05,"Maanshan",30,1,0,2,2,0,0
"10305",2020-02-06,"Maanshan",30,0,0,3,0,0,-1
"10306",2020-02-07,"Maanshan",30,0,0,4,0,0,0
"10307",2020-02-08,"Maanshan",31,2,0,5,1,0,2
"10308",2020-02-09,"Maanshan",31,2,0,6,0,0,0
"10309",2020-02-10,"Maanshan",31,2,0,7,0,0,0
"10310",2020-02-11,"Maanshan",32,4,0,8,1,0,2
"10311",2020-02-12,"Maanshan",32,6,0,9,0,0,2
"10312",2020-02-13,"Maanshan",32,8,0,10,0,0,2
"10313",2020-02-14,"Maanshan",34,9,0,11,2,0,1
"10314",2020-02-15,"Maanshan",35,10,0,12,1,0,1
"10315",2020-02-16,"Maanshan",36,10,0,13,1,0,0
"10316",2020-02-17,"Maanshan",36,12,0,14,0,0,2
"10317",2020-02-18,"Maanshan",36,14,0,15,0,0,2
"10318",2020-02-19,"Maanshan",37,15,0,16,1,0,1
"10319",2020-02-20,"Maanshan",37,15,0,17,0,0,0
"10320",2020-02-21,"Maanshan",37,17,0,18,0,0,2
"10321",2020-02-22,"Maanshan",38,19,0,19,1,0,2
"10322",2020-02-23,"Maanshan",38,19,0,20,0,0,0
"10323",2020-02-24,"Maanshan",38,19,0,21,0,0,0
"10324",2020-02-25,"Maanshan",38,21,0,22,0,0,2
"10325",2020-02-26,"Maanshan",38,25,0,23,0,0,4
"10326",2020-02-27,"Maanshan",38,25,0,24,0,0,0
"10327",2020-02-28,"Maanshan",38,30,0,25,0,0,5
"10328",2020-02-29,"Maanshan",38,33,0,26,0,0,3
"10329",2020-03-01,"Maanshan",38,33,0,27,0,0,0
"10330",2020-03-02,"Maanshan",38,34,0,28,0,0,1
"10331",2020-03-03,"Maanshan",38,35,0,29,0,0,1
"10332",2020-03-04,"Maanshan",38,35,0,30,0,0,0
"10333",2020-03-05,"Maanshan",38,36,0,31,0,0,1
"10334",2020-03-06,"Maanshan",38,38,0,32,0,0,2
"10335",2020-03-07,"Maanshan",38,38,0,33,0,0,0
"10336",2020-03-08,"Maanshan",38,38,0,34,0,0,0
"10337",2020-03-09,"Maanshan",38,38,0,35,0,0,0
"10338",2020-03-10,"Maanshan",38,38,0,36,0,0,0
"10339",2020-03-11,"Maanshan",38,38,0,37,0,0,0
"10340",2020-03-12,"Maanshan",38,38,0,38,0,0,0
"10341",2020-03-13,"Maanshan",38,38,0,39,0,0,0
"10342",2020-03-14,"Maanshan",38,38,0,40,0,0,0
"10343",2020-03-15,"Maanshan",38,38,0,41,0,0,0
"10344",2020-03-16,"Maanshan",38,38,0,42,0,0,0
"10345",2020-03-17,"Maanshan",38,38,0,43,0,0,0
"10346",2020-03-18,"Maanshan",38,38,0,44,0,0,0
