,Date,cityName,comment,confirmedCount,curedCount,currentConfirmedCount,deadCount,provinceName,provinceShortName,suspectedCount
270,2020-03-07,Xianyang,,17,16,,0,Shaanxi Province,Shaanxi,0
271,2020-03-07,Tongchuan,,8,7,,0,Shaanxi Province,Shaanxi,0
272,2020-03-07,Shangluo,,7,6,,0,Shaanxi Province,Shaanxi,0
273,2020-03-07,Baoji,,13,13,,0,Shaanxi Province,Shaanxi,0
274,2020-03-07,Yan'an,,8,8,,0,Shaanxi Province,Shaanxi,0
275,2020-03-07,Yulin,,3,3,,0,Shaanxi Province,Shaanxi,0
276,2020-03-07,Hancheng,,1,1,,0,Shaanxi Province,Shaanxi,0
277,2020-03-07,Yang Ling,,1,1,,0,Shaanxi Province,Shaanxi,0
278,2020-03-07,,,125,107,,1,Liaoning Province,Liaoning,0
279,2020-03-07,Dalian,,19,15,,0,Liaoning Province,Liaoning,0
280,2020-03-07,Dandong,,11,7,,0,Liaoning Province,Liaoning,0
281,2020-03-07,Shenyang,,28,25,,0,Liaoning Province,Liaoning,0
282,2020-03-07,Huludao,,12,9,,1,Liaoning Province,Liaoning,0
283,2020-03-07,Chaoyang,,6,4,,0,Liaoning Province,Liaoning,0
284,2020-03-07,Tieling,,7,6,,0,Liaoning Province,Liaoning,0
285,2020-03-07,Anshan,,4,3,,0,Liaoning Province,Liaoning,0
286,2020-03-07,Jinzhou,,12,12,,0,Liaoning Province,Liaoning,0
287,2020-03-07,Panjin,,11,11,,0,Liaoning Province,Liaoning,0
288,2020-03-07,Fuxin,,8,8,,0,Liaoning Province,Liaoning,0
289,2020-03-07,Benxi,,3,3,,0,Liaoning Province,Liaoning,0
290,2020-03-07,Liaoyang,,3,3,,0,Liaoning Province,Liaoning,0
291,2020-03-07,Yingkou,,1,1,,0,Liaoning Province,Liaoning,0
292,2020-03-07,,,133,126,,0,Shanxi Province,Shanxi,0
293,2020-03-07,Jinzhong,,37,32,,0,Shanxi Province,Shanxi,0
294,2020-03-07,Yuncheng,,19,18,,0,Shanxi Province,Shanxi,0
295,2020-03-07,Datong,,12,11,,0,Shanxi Province,Shanxi,0
296,2020-03-07,Taiyuan,,20,20,,0,Shanxi Province,Shanxi,0
297,2020-03-07,Jincheng,,10,10,,0,Shanxi Province,Shanxi,0
298,2020-03-07,Changzhi,,8,8,,0,Shanxi Province,Shanxi,0
299,2020-03-07,Shuozhou,,8,8,,0,Shanxi Province,Shanxi,0
300,2020-03-07,Xinzhou,,7,7,,0,Shanxi Province,Shanxi,0
301,2020-03-07,Lu Liang,,6,6,,0,Shanxi Province,Shanxi,0
302,2020-03-07,Yangquan,,4,4,,0,Shanxi Province,Shanxi,0
303,2020-03-07,Linfen,,2,2,,0,Shanxi Province,Shanxi,0
304,2020-03-07,,,75,67,,1,Inner Mongolia Autonomous Region,Inner Mongolia,0
305,2020-03-07,Baotou,,11,8,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
306,2020-03-07,Chifeng,,9,8,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
307,2020-03-07,Xilin Gol League,,9,8,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
308,2020-03-07,Hohhot,,7,6,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
309,2020-03-07,Ulanchabu,,3,2,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
310,2020-03-07,Ordos,,11,11,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
311,2020-03-07,Bayannur,,8,7,,1,Inner Mongolia Autonomous Region,Inner Mongolia,0
312,2020-03-07,Tongliao,,7,7,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
313,2020-03-07,Hulunbuir,,7,7,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
314,2020-03-07,Wuhai,,2,2,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
315,2020-03-07,Xing'an League,,1,1,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
316,2020-03-07,,,1272,1244,,22,Henan Province,Henan,0
317,2020-03-07,Xinyang,,274,270,,2,Henan Province,Henan,0
318,2020-03-07,Zhoukou,,76,73,,1,Henan Province,Henan,0
319,2020-03-07,Nanyang,,156,152,,3,Henan Province,Henan,0
320,2020-03-07,Jiyuan,,5,4,,0,Henan Province,Henan,0
321,2020-03-07,Zhengzhou,,157,152,,5,Henan Province,Henan,0
322,2020-03-07,Zhumadian,,139,139,,0,Henan Province,Henan,0
323,2020-03-07,Shangqiu,,91,88,,3,Henan Province,Henan,0
324,2020-03-07,Pingdingshan,,58,57,,1,Henan Province,Henan,0
325,2020-03-07,Xinxiang,,57,54,,3,Henan Province,Henan,0
326,2020-03-07,Anyang,,53,53,,0,Henan Province,Henan,0
327,2020-03-07,Xu Chang,,39,38,,1,Henan Province,Henan,0
328,2020-03-07,Luohe,,35,35,,0,Henan Province,Henan,0
329,2020-03-07,Jiaozuo,,32,31,,1,Henan Province,Henan,0
330,2020-03-07,Luoyang,,31,30,,1,Henan Province,Henan,0
331,2020-03-07,Kaifeng,,26,26,,0,Henan Province,Henan,0
332,2020-03-07,Hebi,,19,19,,0,Henan Province,Henan,0
333,2020-03-07,Liyang,,17,17,,0,Henan Province,Henan,0
334,2020-03-07,Sanmenxia,,7,6,,1,Henan Province,Henan,0
335,2020-03-07,,,990,979,,6,Anhui Province,Anhui,0
336,2020-03-07,Hefei,,174,169,,1,Anhui Province,Anhui,0
337,2020-03-07,Wuhu,,34,33,,0,Anhui Province,Anhui,0
338,2020-03-07,Bengbu,,160,155,,5,Anhui Province,Anhui,0
339,2020-03-07,Fuyang,,155,155,,0,Anhui Province,Anhui,0
340,2020-03-07,Luzhou,,108,108,,0,Anhui Province,Anhui,0
341,2020-03-07,Anqing,,83,83,,0,Anhui Province,Anhui,0
342,2020-03-07,Lu'an,,69,69,,0,Anhui Province,Anhui,0
343,2020-03-07,Suzhou,,41,41,,0,Anhui Province,Anhui,0
344,2020-03-07,Maanshan,,38,38,,0,Anhui Province,Anhui,0
345,2020-03-07,Tongling,,29,29,,0,Anhui Province,Anhui,0
346,2020-03-07,Huaibei,,27,27,,0,Anhui Province,Anhui,0
347,2020-03-07,Huainan,,27,27,,0,Anhui Province,Anhui,0
348,2020-03-07,Chizhou,,17,17,,0,Anhui Province,Anhui,0
349,2020-03-07,Luzhou,,13,13,,0,Anhui Province,Anhui,0
350,2020-03-07,Huangshan,,9,9,,0,Anhui Province,Anhui,0
351,2020-03-07,Xuancheng,,6,6,,0,Anhui Province,Anhui,0
352,2020-03-07,,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,136,128,,3,Tianjin,Tianjin,0
353,2020-03-07,Baodi District,,60,56,,2,Tianjin,Tianjin,0
354,2020-03-07,Hebei District,,12,11,,0,Tianjin,Tianjin,0
355,2020-03-07,Beichen District,,6,5,,0,Tianjin,Tianjin,0
356,2020-03-07,Jinnan District,,2,1,,0,Tianjin,Tianjin,0
357,2020-03-07,Hedong District,,15,14,,1,Tianjin,Tianjin,0
358,2020-03-07,Nankai District,,6,6,,0,Tianjin,Tianjin,0
359,2020-03-07,Heping District,,6,6,,0,Tianjin,Tianjin,0
360,2020-03-07,Foreign visitors,,6,6,,0,Tianjin,Tianjin,0
361,2020-03-07,Dongli District,,4,4,,0,Tianjin,Tianjin,0
362,2020-03-07,Ninghe District,,4,4,,0,Tianjin,Tianjin,0
363,2020-03-07,Hexi District,,4,4,,0,Tianjin,Tianjin,0
364,2020-03-07,Xiqing District,,4,4,,0,Tianjin,Tianjin,0
365,2020-03-07,Binhai New Area,,3,3,,0,Tianjin,Tianjin,0
366,2020-03-07,Wuqing District,,2,2,,0,Tianjin,Tianjin,0
367,2020-03-07,Hongqiao District,,2,2,,0,Tianjin,Tianjin,0
368,2020-03-07,,,318,307,,6,Hebei Province,Hebei,0
369,2020-03-07,Zhangjiakou,,41,38,,0,Hebei Province,Hebei,0
370,2020-03-07,Tangshan,,58,55,,1,Hebei Province,Hebei,0
371,2020-03-07,Cangzhou,,48,45,,3,Hebei Province,Hebei,0
372,2020-03-07,Baoding,,32,32,,0,Hebei Province,Hebei,0
373,2020-03-07,Handan,,32,32,,0,Hebei Province,Hebei,0
374,2020-03-07,Langfang,,30,30,,0,Hebei Province,Hebei,0
375,2020-03-07,Shijiazhuang,,29,29,,0,Hebei Province,Hebei,0
376,2020-03-07,Xingtai,,23,22,,1,Hebei Province,Hebei,0
377,2020-03-07,Qinhuangdao,,10,9,,1,Hebei Province,Hebei,0
378,2020-03-07,Hengshui,,8,8,,0,Hebei Province,Hebei,0
379,2020-03-07,Chengde,,7,7,,0,Hebei Province,Hebei,0
380,2020-03-07,,,168,158,,6,Hainan,Hainan,0
381,2020-03-07,Luzhou,,15,12,,1,Hainan,Hainan,0
382,2020-03-07,Sanya,,54,52,,1,Hainan,Hainan,0
383,2020-03-07,Haikou,,39,38,,0,Hainan,Hainan,0
384,2020-03-07,Wanning,,13,13,,0,Hainan,Hainan,0
385,2020-03-07,Chengmai,,9,8,,1,Hainan,Hainan,0
386,2020-03-07,Changjiang,,7,7,,0,Hainan,Hainan,0
387,2020-03-07,Qionghai,,6,5,,1,Hainan,Hainan,0
388,2020-03-07,Lingao,,6,6,,0,Hainan,Hainan,0
389,2020-03-07,Lingshui,,4,4,,0,Hainan,Hainan,0
390,2020-03-07,Ding'an,,3,2,,1,Hainan,Hainan,0
391,2020-03-07,Wenchang,,3,3,,0,Hainan,Hainan,0
392,2020-03-07,East,,3,2,,1,Hainan,Hainan,0
393,2020-03-07,Baoting,,3,3,,0,Hainan,Hainan,0
394,2020-03-07,Ledong,,2,2,,0,Hainan,Hainan,0
395,2020-03-07,Qiongzhong,,1,1,,0,Hainan,Hainan,0
396,2020-03-07,,,75,71,,0,Ningxia Hui Autonomous Region,Ningxia,0
397,2020-03-07,Yinchuan,,36,34,,0,Ningxia Hui Autonomous Region,Ningxia,0
398,2020-03-07,Wu Zhong,,28,27,,0,Ningxia Hui Autonomous Region,Ningxia,0
399,2020-03-07,Zhongwei,,4,3,,0,Ningxia Hui Autonomous Region,Ningxia,0
400,2020-03-07,Guyuan,,5,5,,0,Ningxia Hui Autonomous Region,Ningxia,0
401,2020-03-07,Ning Dong,,1,1,,0,Ningxia Hui Autonomous Region,Ningxia,0
402,2020-03-07,Shizuishan,,1,1,,0,Ningxia Hui Autonomous Region,Ningxia,0
403,2020-03-07,,,174,170,,2,Yunnan Province,Yunnan,0
404,2020-03-07,Qu Jing,,13,12,,0,Yunnan Province,Yunnan,0
405,2020-03-07,Dehong,,5,4,,0,Yunnan Province,Yunnan,0
406,2020-03-07,Kunming,,53,53,,0,Yunnan Province,Yunnan,0
407,2020-03-07,Zhaotong,,25,25,,0,Yunnan Province,Yunnan,0
408,2020-03-07,Xishuangbanna,,15,14,,1,Yunnan Province,Yunnan,0
409,2020-03-07,Yuxi,,14,13,,1,Yunnan Province,Yunnan,0
410,2020-03-07,Dali Prefecture,,13,13,,0,Yunnan Province,Yunnan,0
411,2020-03-07,Red River State,,9,9,,0,Yunnan Province,Yunnan,0
412,2020-03-07,Baoshan,,9,9,,0,Yunnan Province,Yunnan,0
413,2020-03-07,Lijiang,,7,7,,0,Yunnan Province,Yunnan,0
414,2020-03-07,Pu'er,,4,4,,0,Yunnan Province,Yunnan,0
415,2020-03-07,Chuxiong Prefecture,,4,4,,0,Yunnan Province,Yunnan,0
416,2020-03-07,Wenshan Prefecture,,2,2,,0,Yunnan Province,Yunnan,0
417,2020-03-07,Lincang,,1,1,,0,Yunnan Province,Yunnan,0
418,2020-03-07,,,93,90,,1,Jilin Province,Jilin,0
419,2020-03-07,Changchun,,45,44,,0,Jilin Province,Jilin,0
420,2020-03-07,Tonghua,,6,5,,0,Jilin Province,Jilin,0
421,2020-03-07,Siping,,15,14,,1,Jilin Province,Jilin,0
422,2020-03-07,Liaoyuan,,7,7,,0,Jilin Province,Jilin,0
423,2020-03-07,Gongzhuling,,6,6,,0,Jilin Province,Jilin,0
424,2020-03-07,Jilin City,,5,5,,0,Jilin Province,Jilin,0
425,2020-03-07,Yanbian,,5,5,,0,Jilin Province,Jilin,0
426,2020-03-07,Matsubara,,2,2,,0,Jilin Province,Jilin,0
427,2020-03-07,Meihekou,,1,1,,0,Jilin Province,Jilin,0
428,2020-03-07,White city,,1,1,,0,Jilin Province,Jilin,0
429,2020-03-07,,,76,72,,3,Xinjiang Uygur Autonomous Region,Xinjiang,0
430,2020-03-07,Ninth Division of the Corps,,4,2,,1,Xinjiang Uygur Autonomous Region,Xinjiang,0
431,2020-03-07,Urumqi,,23,23,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
432,2020-03-07,Ili,,18,18,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
433,2020-03-07,Fourth Division of the Corps,,10,9,,1,Xinjiang Uygur Autonomous Region,Xinjiang,0
434,2020-03-07,"Shihezi, Eighth Division of the Corps",,4,3,,1,Xinjiang Uygur Autonomous Region,Xinjiang,0
435,2020-03-07,Changji,,4,4,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
436,2020-03-07,Turpan,,3,3,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
437,2020-03-07,Bazhou,,3,3,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
438,2020-03-07,Twelfth Division,,3,3,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
439,2020-03-07,"Wujiaqu City, Sixth Division of the Corps",,2,2,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
440,2020-03-07,7th Division of the Corps,,1,1,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
441,2020-03-07,Aksu region,,1,1,,0,Xinjiang Uygur Autonomous Region,Xinjiang,0
442,2020-03-07,,,10,10,,0,Macao,Macao,0
443,2020-03-07,,,296,295,,1,Fujian Province,Fujian,0
444,2020-03-07,Fuzhou,,72,71,,1,Fujian Province,Fujian,0
445,2020-03-07,Putian,,56,56,,0,Fujian Province,Fujian,0
446,2020-03-07,Quanzhou,,47,47,,0,Fujian Province,Fujian,0
447,2020-03-07,Xiamen,,35,35,,0,Fujian Province,Fujian,0
448,2020-03-07,Ningde,,26,26,,0,Fujian Province,Fujian,0
449,2020-03-07,Zhangzhou,,20,20,,0,Fujian Province,Fujian,0
450,2020-03-07,Nanping,,20,20,,0,Fujian Province,Fujian,0
451,2020-03-07,Sanming,,14,14,,0,Fujian Province,Fujian,0
452,2020-03-07,Longyan,,6,6,,0,Fujian Province,Fujian,0
453,2020-03-07,,,18,18,,0,Qinghai Province,Qinghai,0
454,2020-03-07,Xining,,15,15,,0,Qinghai Province,Qinghai,0
455,2020-03-07,Haibei State,,3,3,,0,Qinghai Province,Qinghai,0
456,2020-03-07,,,1,1,,0,Tibet Autonomous Region,Tibet,0
457,2020-03-07,Lhasa,,1,1,,0,Tibet Autonomous Region,Tibet,0
0,2020-03-08,,,67707,45235,,2986,Hubei Province,Hubei,0
1,2020-03-08,Wuhan,,49912,29977,,2370,Hubei Province,Hubei,0
2,2020-03-08,Xiaogan,,3518,3024,,125,Hubei Province,Hubei,0
3,2020-03-08,Ezhou,,1394,993,,54,Hubei Province,Hubei,0
4,2020-03-08,Suizhou,,1307,1077,,43,Hubei Province,Hubei,0
5,2020-03-08,Yichang,,931,727,,34,Hubei Province,Hubei,0
6,2020-03-08,Jingzhou,,1580,1377,,49,Hubei Province,Hubei,0
7,2020-03-08,Huanggang,,2907,2636,,125,Hubei Province,Hubei,0
8,2020-03-08,Jingmen,,928,743,,39,Hubei Province,Hubei,0
9,2020-03-08,Yellowstone,,1015,884,,36,Hubei Province,Hubei,0
10,2020-03-08,Shiyan,,672,571,,8,Hubei Province,Hubei,0
11,2020-03-08,Xiangyang,,1175,1055,,38,Hubei Province,Hubei,0
12,2020-03-08,Xiantao,,575,501,,21,Hubei Province,Hubei,0
13,2020-03-08,Tianmen,,496,457,,15,Hubei Province,Hubei,0
14,2020-03-08,Xianning,,836,801,,14,Hubei Province,Hubei,0
15,2020-03-08,Qianjiang,,198,168,,9,Hubei Province,Hubei,0
16,2020-03-08,Enshi,,252,233,,6,Hubei Province,Hubei,0
17,2020-03-08,Shennongjia Forest District,,11,11,,0,Hubei Province,Hubei,0
18,2020-03-08,,北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。,428,308,,8,Beijing,Beijing,0
19,2020-03-08,Chaoyang District,,72,0,,0,Beijing,Beijing,0
20,2020-03-08,Haidian District,,63,0,,0,Beijing,Beijing,0
21,2020-03-08,Xicheng District,,53,0,,0,Beijing,Beijing,0
22,2020-03-08,Fengtai District,,43,3,,0,Beijing,Beijing,0
23,2020-03-08,Daxing District,,39,16,,0,Beijing,Beijing,0
24,2020-03-08,Foreigners coming to Beijing,,25,2,,0,Beijing,Beijing,0
25,2020-03-08,Changping District,,29,10,,0,Beijing,Beijing,0
26,2020-03-08,Tongzhou District,,19,1,,0,Beijing,Beijing,0
27,2020-03-08,Fangshan District,,16,3,,0,Beijing,Beijing,0
28,2020-03-08,Shijingshan District,,14,1,,0,Beijing,Beijing,0
29,2020-03-08,Dongcheng Area,,14,1,,0,Beijing,Beijing,0
30,2020-03-08,境外输入人员,,13,0,,0,Beijing,Beijing,0
31,2020-03-08,Shunyi District,,10,0,,0,Beijing,Beijing,0
32,2020-03-08,Huairou District,,7,0,,0,Beijing,Beijing,0
33,2020-03-08,Miyun District,,7,0,,0,Beijing,Beijing,0
34,2020-03-08,Mentougou District,,3,2,,0,Beijing,Beijing,0
35,2020-03-08,Yanqing District,,1,0,,0,Beijing,Beijing,0
36,2020-03-08,Area to be identified,,0,269,,8,Beijing,Beijing,0
37,2020-03-08,,,758,642,,6,Shandong Province,Shandong,0
38,2020-03-08,Jining,,260,178,,0,Shandong Province,Shandong,0
39,2020-03-08,Texas,,37,29,,2,Shandong Province,Shandong,0
40,2020-03-08,Yantai,,47,42,,0,Shandong Province,Shandong,0
41,2020-03-08,Jinan,,47,43,,0,Shandong Province,Shandong,0
42,2020-03-08,Zibo,,30,25,,1,Shandong Province,Shandong,0
43,2020-03-08,Weifang,,44,41,,0,Shandong Province,Shandong,0
44,2020-03-08,Weihai,,38,35,,0,Shandong Province,Shandong,0
45,2020-03-08,Qingdao,,60,58,,1,Shandong Province,Shandong,0
46,2020-03-08,Linyi,,49,48,,0,Shandong Province,Shandong,0
47,2020-03-08,sunshine,,16,15,,0,Shandong Province,Shandong,0
48,2020-03-08,Liaocheng,,38,38,,0,Shandong Province,Shandong,0
49,2020-03-08,Taian,,35,33,,2,Shandong Province,Shandong,0
50,2020-03-08,Zaozhuang,,24,24,,0,Shandong Province,Shandong,0
51,2020-03-08,Heze,,18,18,,0,Shandong Province,Shandong,0
52,2020-03-08,Binzhou,,15,15,,0,Shandong Province,Shandong,0
53,2020-03-08,,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,1352,1256,,7,Guangdong Province,Guangdong,0
54,2020-03-08,Shenzhen,,419,368,,3,Guangdong Province,Guangdong,0
55,2020-03-08,Guangzhou,,347,321,,1,Guangdong Province,Guangdong,0
56,2020-03-08,Foshan,,84,77,,0,Guangdong Province,Guangdong,0
57,2020-03-08,Zhongshan,,66,62,,0,Guangdong Province,Guangdong,0
58,2020-03-08,Dongguan,,99,96,,1,Guangdong Province,Guangdong,0
59,2020-03-08,Zhuhai,,98,95,,1,Guangdong Province,Guangdong,0
60,2020-03-08,Shantou,,25,24,,0,Guangdong Province,Guangdong,0
61,2020-03-08,Meizhou,,16,15,,0,Guangdong Province,Guangdong,0
62,2020-03-08,Shaoguan,,10,9,,0,Guangdong Province,Guangdong,0
63,2020-03-08,Huizhou,,62,62,,0,Guangdong Province,Guangdong,0
64,2020-03-08,Jiangmen,,23,23,,0,Guangdong Province,Guangdong,0
65,2020-03-08,Zhanjiang,,22,22,,0,Guangdong Province,Guangdong,0
66,2020-03-08,Zhaoqing,,19,18,,1,Guangdong Province,Guangdong,0
67,2020-03-08,Yangjiang,,14,14,,0,Guangdong Province,Guangdong,0
68,2020-03-08,Maoming,,14,14,,0,Guangdong Province,Guangdong,0
69,2020-03-08,Qingyuan,,12,12,,0,Guangdong Province,Guangdong,0
70,2020-03-08,Jieyang,,8,8,,0,Guangdong Province,Guangdong,0
71,2020-03-08,Shanwei,,5,5,,0,Guangdong Province,Guangdong,0
72,2020-03-08,Chaozhou,,5,5,,0,Guangdong Province,Guangdong,0
73,2020-03-08,Heyuan,,4,4,,0,Guangdong Province,Guangdong,0
74,2020-03-08,Area to be identified,,0,2,,0,Guangdong Province,Guangdong,0
75,2020-03-08,,,539,464,,3,Sichuan Province,Sichuan,0
76,2020-03-08,Chengdu,,144,101,,3,Sichuan Province,Sichuan,0
77,2020-03-08,Ganzi Prefecture,,78,71,,0,Sichuan Province,Sichuan,0
78,2020-03-08,Bazhong,,24,20,,0,Sichuan Province,Sichuan,0
79,2020-03-08,Mianyang,,22,18,,0,Sichuan Province,Sichuan,0
80,2020-03-08,Dazhou,,42,39,,0,Sichuan Province,Sichuan,0
81,2020-03-08,Nanchong,,39,36,,0,Sichuan Province,Sichuan,0
82,2020-03-08,Guang'an,,30,27,,0,Sichuan Province,Sichuan,0
83,2020-03-08,Suining,,17,15,,0,Sichuan Province,Sichuan,0
84,2020-03-08,Ziyang,,4,2,,0,Sichuan Province,Sichuan,0
85,2020-03-08,Neijiang,,22,21,,0,Sichuan Province,Sichuan,0
86,2020-03-08,Yibin,,12,11,,0,Sichuan Province,Sichuan,0
87,2020-03-08,Meishan,,8,7,,0,Sichuan Province,Sichuan,0
88,2020-03-08,Yaan,,7,6,,0,Sichuan Province,Sichuan,0
89,2020-03-08,Luzhou,,24,24,,0,Sichuan Province,Sichuan,0
90,2020-03-08,Deyang,,18,18,,0,Sichuan Province,Sichuan,0
91,2020-03-08,Panzhihua,,16,16,,0,Sichuan Province,Sichuan,0
92,2020-03-08,Liangshan Prefecture,,13,13,,0,Sichuan Province,Sichuan,0
93,2020-03-08,Zigong,,9,9,,0,Sichuan Province,Sichuan,0
94,2020-03-08,Guangyuan,,6,6,,0,Sichuan Province,Sichuan,0
95,2020-03-08,Leshan,,3,3,,0,Sichuan Province,Sichuan,0
96,2020-03-08,Aba,,1,1,,0,Sichuan Province,Sichuan,0
97,2020-03-08,,,481,412,,13,Heilongjiang Province,Heilongjiang,0
98,2020-03-08,Harbin,,198,171,,4,Heilongjiang Province,Heilongjiang,0
99,2020-03-08,Shuangyashan,,52,41,,3,Heilongjiang Province,Heilongjiang,0
100,2020-03-08,Suihua,,47,37,,4,Heilongjiang Province,Heilongjiang,0
101,2020-03-08,Qiqihar,,43,36,,1,Heilongjiang Province,Heilongjiang,0
102,2020-03-08,Jixi,,46,41,,0,Heilongjiang Province,Heilongjiang,0
103,2020-03-08,Daqing,,26,22,,1,Heilongjiang Province,Heilongjiang,0
104,2020-03-08,Mudanjiang,,15,13,,0,Heilongjiang Province,Heilongjiang,0
105,2020-03-08,Qitaihe,,17,16,,0,Heilongjiang Province,Heilongjiang,0
106,2020-03-08,Heihe,,14,13,,0,Heilongjiang Province,Heilongjiang,0
107,2020-03-08,Hegang,,5,4,,0,Heilongjiang Province,Heilongjiang,0
108,2020-03-08,Jiamusi,,15,15,,0,Heilongjiang Province,Heilongjiang,0
109,2020-03-08,Daxinganling,,2,2,,0,Heilongjiang Province,Heilongjiang,0
110,2020-03-08,Yichun,,1,1,,0,Heilongjiang Province,Heilongjiang,0
111,2020-03-08,,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,1215,1161,,1,Zhejiang Province,Zhejiang,0
112,2020-03-08,Wenzhou,,504,489,,1,Zhejiang Province,Zhejiang,0
113,2020-03-08,Taizhou,,146,137,,0,Zhejiang Province,Zhejiang,0
114,2020-03-08,Lishui,,25,17,,0,Zhejiang Province,Zhejiang,0
115,2020-03-08,Hangzhou,,169,163,,0,Zhejiang Province,Zhejiang,0
116,2020-03-08,Shilifeng Prison,,36,31,,0,Zhejiang Province,Zhejiang,0
117,2020-03-08,Jiaxing,,45,42,,0,Zhejiang Province,Zhejiang,0
118,2020-03-08,Shaoxing,,42,39,,0,Zhejiang Province,Zhejiang,0
119,2020-03-08,Ningbo,,157,155,,0,Zhejiang Province,Zhejiang,0
120,2020-03-08,Huzhou,,12,10,,0,Zhejiang Province,Zhejiang,0
121,2020-03-08,Jinhua,,55,54,,0,Zhejiang Province,Zhejiang,0
122,2020-03-08,Luzhou,,14,14,,0,Zhejiang Province,Zhejiang,0
123,2020-03-08,Zhoushan,,10,10,,0,Zhejiang Province,Zhejiang,0
124,2020-03-08,,,114,58,,3,Hong Kong,Hong Kong,0
125,2020-03-08,,,1018,968,,4,Hunan Province,Hunan,0
126,2020-03-08,Changsha,,242,213,,2,Hunan Province,Hunan,0
127,2020-03-08,Yue Yang,,156,146,,1,Hunan Province,Hunan,0
128,2020-03-08,Loudi,,76,71,,0,Hunan Province,Hunan,0
129,2020-03-08,Zhuzhou,,80,76,,0,Hunan Province,Hunan,0
130,2020-03-08,Shao Yang,,102,100,,1,Hunan Province,Hunan,0
131,2020-03-08,Changde,,82,82,,0,Hunan Province,Hunan,0
132,2020-03-08,Yiyang,,60,60,,0,Hunan Province,Hunan,0
133,2020-03-08,Hengyang,,48,48,,0,Hunan Province,Hunan,0
134,2020-03-08,Yongzhou,,44,44,,0,Hunan Province,Hunan,0
135,2020-03-08,Huaihua,,40,40,,0,Hunan Province,Hunan,0
136,2020-03-08,Luzhou,,39,39,,0,Hunan Province,Hunan,0
137,2020-03-08,Xiangtan,,36,36,,0,Hunan Province,Hunan,0
138,2020-03-08,Xiangxi Autonomous Prefecture,,8,8,,0,Hunan Province,Hunan,0
139,2020-03-08,Zhangjiajie,,5,5,,0,Hunan Province,Hunan,0
140,2020-03-08,,,576,526,,6,Chongqing,Chongqing,0
141,2020-03-08,Wanzhou District,,118,109,,4,Chongqing,Chongqing,0
142,2020-03-08,Qijiang District,,23,19,,0,Chongqing,Chongqing,0
143,2020-03-08,Changshou District,,22,18,,0,Chongqing,Chongqing,0
144,2020-03-08,Taonan District,,18,14,,0,Chongqing,Chongqing,0
145,2020-03-08,Jiangbei District,,28,25,,0,Chongqing,Chongqing,0
146,2020-03-08,South Bank area,,15,12,,0,Chongqing,Chongqing,0
147,2020-03-08,Fengjie County,,22,20,,0,Chongqing,Chongqing,0
148,2020-03-08,Jiulongpo District,,21,18,,1,Chongqing,Chongqing,0
149,2020-03-08,Liangjiang New District,,17,15,,0,Chongqing,Chongqing,0
150,2020-03-08,Dazu District,,14,12,,0,Chongqing,Chongqing,0
151,2020-03-08,Tongliang District,,10,8,,0,Chongqing,Chongqing,0
152,2020-03-08,Fengdu County,,10,8,,0,Chongqing,Chongqing,0
153,2020-03-08,Rongchang District,,9,7,,0,Chongqing,Chongqing,0
154,2020-03-08,Banan District,,6,4,,0,Chongqing,Chongqing,0
155,2020-03-08,Yunyang County,,25,24,,0,Chongqing,Chongqing,0
156,2020-03-08,Yuzhong District,,20,19,,0,Chongqing,Chongqing,0
157,2020-03-08,Dianjiang County,,20,19,,0,Chongqing,Chongqing,0
158,2020-03-08,Shizhu County,,15,14,,0,Chongqing,Chongqing,0
159,2020-03-08,Shapingba District,,9,8,,0,Chongqing,Chongqing,0
160,2020-03-08,Hechuan District,,23,23,,0,Chongqing,Chongqing,0
161,2020-03-08,Kaizhou District,,21,20,,1,Chongqing,Chongqing,0
162,2020-03-08,Zhongxian,,21,21,,0,Chongqing,Chongqing,0
163,2020-03-08,Yu Bei District,,17,17,,0,Chongqing,Chongqing,0
